,price,ticker,S_avg,Sigma,signal,position,pnl,cum_pnl
2024-02-28 15:00:00,181.42,AAPL,181.71183333333332,0.9808769220612902,0,-4,-2.7999999999999545,-50.67899999999989
2024-02-28 15:00:00,407.74,MSFT,406.580125,0.9805275116410159,1,-6,-4.130000000000223,-148.61800000000017
2024-02-28 16:00:00,181.18,AAPL,181.71308333333332,0.980148654061473,0,-4,0.9599999999999227,-49.718999999999966
2024-02-28 16:00:00,405.22,MSFT,406.50429166666663,1.0132475760445858,-1,-7,15.11999999999989,-133.49800000000027
2024-02-28 17:00:00,405.49,MSFT,406.475125,1.0325783815906306,0,-7,-1.8899999999998727,-135.38800000000015
2024-02-28 17:00:00,181.15,AAPL,181.72225,0.9735128792612361,0,-4,0.12000000000000455,-49.59899999999996
2024-02-28 18:00:00,181.115,AAPL,181.72370833333335,0.9725346748785493,0,-4,0.13999999999998636,-49.458999999999975
2024-02-28 18:00:00,406.3,MSFT,406.46295833333335,1.0328616422829016,0,-7,-5.670000000000016,-141.05800000000016
2024-02-28 19:00:00,406.85,MSFT,406.515875,1.0180854714471832,0,-7,-3.8500000000000796,-144.90800000000024
2024-02-28 19:00:00,181.22,AAPL,181.74037499999997,0.9597171599874909,0,-4,-0.4199999999999591,-49.878999999999934
2024-02-29 04:00:00,180.97,AAPL,181.77329166666667,0.916444333050429,0,-4,1.0,-48.878999999999934
2024-02-29 04:00:00,405.6,MSFT,406.575875,0.9098909305146146,-1,-8,8.75,-136.15800000000024
2024-02-29 05:00:00,180.8,AAPL,181.78745833333335,0.8976965682365735,-1,-5,0.67999999999995,-48.198999999999984
2024-02-29 05:00:00,405.69,MSFT,406.55962500000004,0.9225267670195381,0,-8,-0.7199999999997999,-136.87800000000004
2024-02-29 06:00:00,180.91,AAPL,181.70266666666666,0.879531479362145,0,-5,-0.5499999999999261,-48.74899999999991
2024-02-29 06:00:00,406.77,MSFT,406.53583333333336,0.9087594346926277,0,-8,-8.639999999999873,-145.51799999999992
2024-02-29 07:00:00,180.52,AAPL,181.61475,0.8882197265368946,-1,-6,1.9499999999999318,-46.79899999999998
2024-02-29 07:00:00,406.24,MSFT,406.48125000000005,0.8842064607405237,0,-8,4.239999999999782,-141.27800000000013
2024-02-29 08:00:00,181.7,AAPL,181.56433333333334,0.8447814055653686,0,-6,-7.07999999999987,-53.87899999999985
2024-02-29 08:00:00,409.14,MSFT,406.5433333333333,1.0127954283605816,1,-7,-23.199999999999818,-164.47799999999995
2024-02-29 09:00:00,181.5,AAPL,181.49912500000002,0.7819753867196799,0,-6,1.1999999999999318,-52.67899999999992
2024-02-29 09:00:00,409.81,MSFT,406.6452083333333,1.2039652955833309,1,-6,-4.690000000000111,-169.16800000000006
2024-02-29 10:00:00,180.95,AAPL,181.41954166666667,0.7331207848271355,0,-6,3.300000000000068,-49.37899999999985
2024-02-29 10:00:00,407.75,MSFT,406.6627083333333,1.2173299534545965,0,-6,12.360000000000014,-156.80800000000005
2024-02-29 11:00:00,180.11,AAPL,181.29662499999998,0.6922839209273677,-1,-7,5.03999999999985,-44.339
2024-02-29 11:00:00,407.747,MSFT,406.68758333333335,1.2337096028061287,0,-6,0.017999999999915417,-156.79000000000013
2024-02-29 12:00:00,180.145,AAPL,181.22266666666667,0.7171586245415296,-1,-8,-0.24499999999997613,-44.583999999999975
2024-02-29 12:00:00,408.66,MSFT,406.8505,1.2248531411518442,1,-5,-5.4780000000000655,-162.2680000000002
2024-02-29 13:00:00,409.65,MSFT,407.0084166666666,1.3312907406837393,1,-4,-4.949999999999761,-167.21799999999996
2024-02-29 13:00:00,180.085,AAPL,181.110375,0.6722981877571673,-1,-9,0.4800000000000182,-44.10399999999996
2024-02-29 14:00:00,180.2,AAPL,181.00870833333332,0.6127846262669566,-1,-10,-1.034999999999826,-45.13899999999978
2024-02-29 14:00:00,409.885,MSFT,407.1969583333334,1.40601207488012,1,-3,-0.9400000000000546,-168.15800000000002
2024-02-29 15:00:00,180.77,AAPL,180.95204166666667,0.5656560238515806,0,-10,-5.700000000000216,-50.839
2024-02-29 15:00:00,413.42,MSFT,407.50029166666667,1.875109607907106,1,-2,-10.605000000000075,-178.7630000000001
2024-02-29 16:00:00,180.89,AAPL,180.88704166666665,0.4670818268481102,0,-10,-1.1999999999997613,-52.03899999999976
2024-02-29 16:00:00,412.8,MSFT,407.74358333333333,2.1593509676401412,1,-1,1.240000000000009,-177.52300000000008
2024-02-29 17:00:00,180.6,AAPL,180.85795833333336,0.4620846411432315,0,-10,2.8999999999999204,-49.13899999999984
2024-02-29 17:00:00,413.045,MSFT,408.061125,2.354910582858794,1,0,-0.24500000000000455,-177.7680000000001
2024-02-29 18:00:00,412.65,MSFT,408.296125,2.5210108275037246,1,1,-0.0,-177.7680000000001
2024-02-29 18:00:00,180.295,AAPL,180.81608333333335,0.46580681913684935,-1,-11,3.050000000000068,-46.08899999999977
2024-02-29 19:00:00,412.68,MSFT,408.5194583333334,2.6641327160303265,1,2,0.03000000000002956,-177.73800000000006
2024-02-29 19:00:00,180.615,AAPL,180.79004166666667,0.4584900055025164,0,-11,-3.5200000000002376,-49.60900000000001
2024-03-01 04:00:00,414.0,MSFT,408.82862499999993,2.853111906132194,1,3,2.6399999999999864,-175.09800000000007
2024-03-01 04:00:00,180.79,AAPL,180.81395833333332,0.4419152465639693,0,-11,-1.9249999999998124,-51.53399999999982
2024-03-01 05:00:00,178.89,AAPL,180.73104166666667,0.5906480949789239,-1,-12,20.900000000000063,-30.63399999999976
2024-03-01 05:00:00,412.33,MSFT,409.02570833333334,2.926963086756019,1,4,-5.010000000000048,-180.10800000000012
2024-03-01 06:00:00,179.14,AAPL,180.66520833333334,0.6740911420234064,-1,-13,-3.0,-33.63399999999976
2024-03-01 06:00:00,412.7,MSFT,409.2569583333334,2.9908723240985475,1,5,1.4800000000000182,-178.6280000000001
2024-03-01 07:00:00,412.6,MSFT,409.4594583333333,3.0476855934381035,1,6,-0.49999999999982947,-179.12799999999993
2024-03-01 07:00:00,180.07,AAPL,180.60895833333336,0.6646280083577296,0,-13,-12.090000000000089,-45.72399999999985
2024-03-01 08:00:00,412.89,MSFT,409.77904166666667,2.9853068952888533,1,7,1.7399999999997817,-177.38800000000015
2024-03-01 08:00:00,179.6,AAPL,180.543125,0.6835867880086272,-1,-14,6.109999999999985,-39.61399999999986
2024-03-01 09:00:00,179.245,AAPL,180.46375,0.7197014024555511,-1,-15,4.969999999999857,-34.644000000000005
2024-03-01 09:00:00,412.315,MSFT,410.0634166666667,2.8822671015936434,0,7,-4.02499999999992,-181.41300000000007
2024-03-01 10:00:00,178.295,AAPL,180.34624999999997,0.8304349960168782,-1,-16,14.250000000000256,-20.39399999999975
2024-03-01 10:00:00,412.215,MSFT,410.309875,2.7981350048624405,0,7,-0.7000000000001592,-182.11300000000023
2024-03-01 11:00:00,177.935,AAPL,180.20937500000002,0.9432221745978296,-1,-17,5.7599999999997635,-14.633999999999986
2024-03-01 11:00:00,412.72,MSFT,410.55445833333334,2.7384709471939317,0,7,3.535000000000366,-178.57799999999986
2024-03-01 12:00:00,178.524,AAPL,180.1074583333333,0.9885214245958288,-1,-18,-10.012999999999977,-24.646999999999963
2024-03-01 12:00:00,414.09,MSFT,410.90820833333333,2.6162717579093986,1,8,9.589999999999634,-168.98800000000023
2024-03-01 13:00:00,179.32,AAPL,180.04579166666667,0.9896030376380082,0,-18,-14.32799999999986,-38.974999999999824
2024-03-01 13:00:00,415.07,MSFT,411.29904166666665,2.5009301483422064,1,9,7.8400000000001455,-161.14800000000008
2024-03-01 14:00:00,180.005,AAPL,180.00808333333336,0.9723326464555493,0,-18,-12.330000000000041,-51.304999999999865
2024-03-01 14:00:00,415.293,MSFT,411.65416666666664,2.4340853235501343,1,10,2.0070000000001187,-159.14099999999996
2024-03-01 15:00:00,415.56,MSFT,412.0425,2.270728747226765,1,11,2.669999999999959,-156.471
2024-03-01 15:00:00,179.63,AAPL,179.97099999999998,0.9689257161822071,0,-18,6.75,-44.554999999999865
2024-03-01 16:00:00,179.04,AAPL,179.8601666666667,0.9130763893314702,0,-18,10.620000000000061,-33.9349999999998
2024-03-01 16:00:00,415.09,MSFT,412.29041666666666,2.2648587040430184,1,12,-5.1700000000003,-161.6410000000003
2024-03-01 17:00:00,179.06,AAPL,179.7585,0.8566477130937902,0,-18,-0.3600000000001842,-34.29499999999999
2024-03-01 17:00:00,414.5,MSFT,412.48583333333335,2.2437714885339615,0,12,-7.0799999999997,-168.721
2024-03-01 18:00:00,179.04,AAPL,179.67891666666665,0.8294316501797216,0,-18,0.3600000000001842,-33.9349999999998
2024-03-01 18:00:00,414.45,MSFT,412.76500000000004,2.0361211845726377,0,12,-0.6000000000001364,-169.32100000000014
2024-03-01 19:00:00,179.03,AAPL,179.63391666666666,0.8343096035008715,0,-18,0.1799999999998363,-33.75499999999997
2024-03-01 19:00:00,414.42,MSFT,413.0430416666666,1.7576724599464557,0,12,-0.3599999999996726,-169.6809999999998
2024-03-04 04:00:00,414.73,MSFT,413.2959583333333,1.5202410701060354,0,12,3.7200000000000273,-165.96099999999979
2024-03-04 04:00:00,178.57,AAPL,179.56829166666668,0.8540700754865657,-1,-19,8.280000000000143,-25.474999999999824
2024-03-04 05:00:00,178.63,AAPL,179.50766666666667,0.8673351323941196,-1,-20,-1.1400000000000432,-26.614999999999867
2024-03-04 05:00:00,414.42,MSFT,413.49470833333334,1.3216997777641233,0,12,-3.7200000000000273,-169.6809999999998
2024-03-04 06:00:00,178.49,AAPL,179.43641666666667,0.878157602804535,-1,-21,2.799999999999727,-23.81500000000014
2024-03-04 06:00:00,413.78,MSFT,413.657,1.0753714828340322,0,12,-7.680000000000518,-177.36100000000033
2024-03-04 07:00:00,413.46,MSFT,413.65866666666665,1.0750191370079174,0,12,-3.839999999999918,-181.20100000000025
2024-03-04 07:00:00,176.73,AAPL,179.2680833333333,0.99132931906694,-1,-22,36.960000000000406,13.145000000000266
2024-03-04 08:00:00,176.81,AAPL,179.09808333333334,1.0492406743711513,-1,-23,-1.7600000000002751,11.384999999999991
2024-03-04 08:00:00,413.635,MSFT,413.69345833333335,1.0594198978371583,0,12,2.1000000000001364,-179.1010000000001
2024-03-04 09:00:00,416.11,MSFT,413.82116666666667,1.158001864785419,1,13,29.700000000000273,-149.40099999999984
2024-03-04 09:00:00,174.97,AAPL,178.86350000000002,1.29858538417822,-1,-24,42.32000000000008,53.70500000000007
2024-03-04 10:00:00,174.83,AAPL,178.63579166666668,1.5001587736022746,-1,-25,3.3599999999996726,57.06499999999974
2024-03-04 10:00:00,415.89,MSFT,413.95616666666666,1.2034969217184568,1,14,-2.8600000000003547,-152.2610000000002
2024-03-04 11:00:00,174.12,AAPL,178.36516666666668,1.700106842337805,-1,-26,17.7500000000002,74.81499999999994
2024-03-04 11:00:00,416.05,MSFT,414.0965833333334,1.2440404689607387,1,15,2.24000000000035,-150.02099999999984
2024-03-04 12:00:00,174.05,AAPL,178.08433333333335,1.8335803101104722,-1,-27,1.8199999999998226,76.63499999999976
2024-03-04 12:00:00,415.93,MSFT,414.17699999999996,1.2987038354375742,1,16,-1.8000000000000682,-151.8209999999999
2024-03-04 13:00:00,174.205,AAPL,177.889125,1.987044589607557,-1,-28,-4.185000000000031,72.44999999999973
2024-03-04 13:00:00,415.62,MSFT,414.3140833333334,1.2685555605299401,1,17,-4.960000000000036,-156.78099999999995
2024-03-04 14:00:00,175.325,AAPL,177.73016666666663,2.034651827210934,-1,-29,-31.35999999999933,41.0900000000004
2024-03-04 14:00:00,415.14,MSFT,414.41574999999995,1.2307857246517813,0,17,-8.16000000000031,-164.94100000000026
2024-03-04 15:00:00,414.86,MSFT,414.50991666666664,1.1708184397451609,0,17,-4.759999999999536,-169.7009999999998
2024-03-04 15:00:00,175.09,AAPL,177.52266666666665,2.039585372754838,-1,-30,6.814999999999571,47.90499999999997
2024-03-04 16:00:00,174.98,AAPL,177.33016666666666,2.052976474731033,-1,-31,3.3000000000004093,51.20500000000038
2024-03-04 16:00:00,414.22,MSFT,414.5653333333333,1.121237308269771,0,17,-10.879999999999768,-180.58099999999956
2024-03-04 17:00:00,414.395,MSFT,414.652,1.0150975108474043,0,17,2.974999999999227,-177.60600000000034
2024-03-04 17:00:00,174.95,AAPL,177.15120833333333,2.065959782831554,-1,-32,0.9300000000000352,52.13500000000042
2024-03-04 18:00:00,174.64,AAPL,176.99891666666667,2.1121763743196262,-1,-33,9.920000000000073,62.05500000000049
2024-03-04 18:00:00,413.82,MSFT,414.71887499999997,0.8931051991484855,-1,16,-9.774999999999807,-187.38100000000014
2024-03-04 19:00:00,413.69,MSFT,414.7592916666667,0.817459664168944,-1,15,-2.0799999999999272,-189.46100000000007
2024-03-04 19:00:00,174.605,AAPL,176.86016666666663,2.1569119968883825,-1,-34,1.1549999999998875,63.21000000000038
2024-03-05 04:00:00,412.87,MSFT,414.70845833333334,0.895131322852599,-1,14,-12.299999999999898,-201.76099999999997
2024-03-05 04:00:00,172.5,AAPL,176.60916666666665,2.3005942836522335,-1,-35,71.56999999999965,134.78000000000003
2024-03-05 05:00:00,412.35,MSFT,414.595125,1.0119359110389685,-1,13,-7.279999999999745,-209.0409999999997
2024-03-05 05:00:00,172.43,AAPL,176.32208333333335,2.376256608831832,-1,-36,2.4499999999997613,137.2299999999998
2024-03-05 06:00:00,171.81,AAPL,175.980625,2.412543900254423,-1,-37,22.320000000000164,159.54999999999995
2024-03-05 06:00:00,412.75,MSFT,414.4891666666667,1.0673073257234336,-1,12,5.199999999999704,-203.841
2024-03-05 07:00:00,171.02,AAPL,175.62187500000002,2.485343914834089,-1,-38,29.229999999999706,188.77999999999966
2024-03-05 07:00:00,413.6,MSFT,414.4075,1.0567423280216777,0,12,10.200000000000273,-193.64099999999974
2024-03-05 08:00:00,171.2,AAPL,175.29520833333333,2.5313497341245217,-1,-39,-6.839999999999179,181.94000000000048
2024-03-05 08:00:00,412.51,MSFT,414.3,1.1139734990242005,-1,11,-13.080000000000382,-206.72100000000012
2024-03-05 09:00:00,407.07,MSFT,413.9904166666667,1.8471393374324079,-1,10,-59.839999999999975,-266.5610000000001
2024-03-05 09:00:00,170.485,AAPL,174.93791666666667,2.58152715026192,-1,-40,27.884999999999025,209.8249999999995
2024-03-05 10:00:00,403.43,MSFT,413.53125,2.8339971196031186,-1,9,-36.399999999999864,-302.96099999999996
2024-03-05 10:00:00,170.41,AAPL,174.57833333333335,2.5863372903999866,-1,-41,3.000000000000682,212.8250000000002
2024-03-05 11:00:00,170.25,AAPL,174.21249999999998,2.549981670864074,-1,-42,6.55999999999986,219.38500000000005
2024-03-05 11:00:00,404.14,MSFT,413.10291666666666,3.4117944139695373,-1,8,6.389999999999816,-296.57100000000014
2024-03-05 12:00:00,403.37,MSFT,412.62958333333336,3.925574152597437,-1,7,-6.1599999999998545,-302.731
2024-03-05 12:00:00,170.298,AAPL,173.86783333333335,2.49381645129657,-1,-43,-2.0160000000000764,217.36899999999997
2024-03-05 13:00:00,169.985,AAPL,173.507625,2.3985859387228095,-1,-44,13.458999999999492,230.82799999999946
2024-03-05 13:00:00,401.53,MSFT,412.09250000000003,4.508471253483002,-1,6,-12.880000000000223,-315.6110000000002
2024-03-05 14:00:00,170.045,AAPL,173.15574999999998,2.250778227733461,-1,-45,-2.6399999999988495,228.1880000000006
2024-03-05 14:00:00,401.31,MSFT,411.5729166666667,4.9975674336247815,-1,5,-1.3199999999998226,-316.93100000000004
2024-03-05 15:00:00,170.17,AAPL,172.88241666666667,2.1954937429577615,-1,-46,-5.625,222.5630000000006
2024-03-05 15:00:00,402.85,MSFT,411.1308333333334,5.284424748971223,-1,4,7.700000000000102,-309.23099999999994
2024-03-05 16:00:00,170.33,AAPL,172.6124166666667,2.0872673401555155,-1,-47,-7.3600000000011505,215.20299999999946
2024-03-05 16:00:00,404.3,MSFT,410.741875,5.433538524455504,-1,3,5.7999999999999545,-303.431
2024-03-05 17:00:00,403.95,MSFT,410.23520833333333,5.477973974724241,-1,2,-1.0500000000000682,-304.48100000000005
2024-03-05 17:00:00,170.25,AAPL,172.41575,2.0778155387445034,-1,-48,3.7600000000005878,218.96300000000005
2024-03-05 18:00:00,403.5,MSFT,409.7189583333334,5.5056437405802425,-1,1,-0.8999999999999773,-305.38100000000003
2024-03-05 18:00:00,169.92,AAPL,172.21116666666668,2.071482994645672,-1,-49,15.8400000000006,234.80300000000065
2024-03-05 19:00:00,169.86,AAPL,172.03366666666668,2.0832891148942174,-1,-50,2.9399999999987187,237.74299999999937
2024-03-05 19:00:00,403.49,MSFT,409.195625,5.474539351774895,-1,0,-0.009999999999990905,-305.391
2024-03-06 04:00:00,405.29,MSFT,408.7522916666667,5.3344996870590276,0,0,0.0,-305.391
2024-03-06 04:00:00,171.05,AAPL,171.90866666666668,2.046727518805764,0,-50,-59.499999999999886,178.24299999999948
2024-03-06 05:00:00,171.0,AAPL,171.775125,1.9942709098719529,0,-50,2.5000000000005684,180.74300000000005
2024-03-06 05:00:00,405.5,MSFT,408.330625,5.165323827657444,0,0,0.0,-305.391
2024-03-06 06:00:00,170.82,AAPL,171.58741666666666,1.8525975164552348,0,-50,9.000000000000341,189.7430000000004
2024-03-06 06:00:00,404.6,MSFT,407.89145833333333,5.0068399908366,0,0,-0.0,-305.391
2024-03-06 07:00:00,170.85,AAPL,171.41075,1.6999402866765796,0,-50,-1.5000000000000568,188.24300000000034
2024-03-06 07:00:00,405.8,MSFT,407.5139583333333,4.795685329626699,0,0,0.0,-305.391
2024-03-06 08:00:00,405.91,MSFT,407.1677083333334,4.585857745183253,0,0,0.0,-305.391
2024-03-06 08:00:00,171.62,AAPL,171.27075000000002,1.522286188315357,0,-50,-38.50000000000051,149.74299999999982
2024-03-06 09:00:00,401.535,MSFT,406.63187500000004,4.454089184328849,-1,-1,-0.0,-305.391
2024-03-06 09:00:00,169.8,AAPL,171.05616666666666,1.332214425446484,0,-50,90.99999999999966,240.74299999999948
2024-03-06 10:00:00,402.35,MSFT,406.1539583333333,4.260427356387643,0,-1,-0.8149999999999977,-306.206
2024-03-06 10:00:00,169.545,AAPL,170.843875,1.1263335791528442,-1,-51,12.750000000001194,253.49300000000068
2024-03-06 11:00:00,169.745,AAPL,170.641375,0.8144281436029809,-1,-52,-10.20000000000087,243.2929999999998
2024-03-06 11:00:00,404.6,MSFT,405.7752083333333,3.9544063148005035,0,-1,-2.25,-308.456
2024-03-06 12:00:00,170.121,AAPL,170.54225,0.7173692427477517,0,-52,-19.55200000000025,223.74099999999956
2024-03-06 12:00:00,403.873,MSFT,405.4003333333333,3.668717056489536,0,-1,0.7270000000000323,-307.729
2024-03-06 13:00:00,403.07,MSFT,405.0136666666667,3.3822585156465887,0,-1,0.8029999999999973,-306.926
2024-03-06 13:00:00,169.38,AAPL,170.41516666666666,0.6336865681647679,-1,-53,38.53200000000072,262.27300000000025
2024-03-06 14:00:00,168.84,AAPL,170.29141666666666,0.6394257557428338,-1,-54,28.619999999999578,290.8929999999998
2024-03-06 14:00:00,401.49,MSFT,404.5445,3.024501597460362,-1,-2,1.579999999999984,-305.346
2024-03-06 15:00:00,169.12,AAPL,170.21225,0.6625008121450457,-1,-55,-15.120000000000061,275.77299999999974
2024-03-06 15:00:00,402.3,MSFT,404.07366666666667,2.360087611981435,0,-2,-1.6200000000000045,-306.966
2024-03-06 16:00:00,168.88,AAPL,170.11558333333332,0.6811065751206717,-1,-56,13.2000000000005,288.97300000000024
2024-03-06 16:00:00,402.195,MSFT,403.643875,1.5608620614890787,0,-2,0.21000000000003638,-306.756
2024-03-06 17:00:00,402.15,MSFT,403.43887500000005,1.406806569085397,0,-2,0.09000000000003183,-306.66599999999994
2024-03-06 17:00:00,169.05,AAPL,170.05579166666666,0.7096551507436497,-1,-57,-9.520000000000891,279.45299999999935
2024-03-06 18:00:00,168.82,AAPL,169.98954166666667,0.7483146268803784,-1,-58,13.110000000001037,292.5630000000004
2024-03-06 18:00:00,401.5,MSFT,403.3584583333334,1.46143708246717,-1,-3,1.2999999999999545,-305.366
2024-03-06 19:00:00,400.51,MSFT,403.2072083333333,1.5614546166709582,-1,-4,2.9700000000000273,-302.39599999999996
2024-03-06 19:00:00,168.45,AAPL,169.91454166666668,0.8088308781808572,-1,-59,21.460000000000264,314.02300000000065
2024-03-07 04:00:00,404.36,MSFT,403.2484583333333,1.578921232694502,0,-4,-15.400000000000091,-317.79600000000005
2024-03-07 04:00:00,168.56,AAPL,169.842125,0.8497736943021015,-1,-60,-6.490000000000805,307.53299999999984
2024-03-07 05:00:00,405.66,MSFT,403.4205416666666,1.6082741486806813,1,-3,-5.2000000000000455,-322.9960000000001
2024-03-07 05:00:00,169.05,AAPL,169.80316666666667,0.864248236618899,0,-60,-29.400000000000546,278.1329999999993
2024-03-07 06:00:00,168.84,AAPL,169.75295833333334,0.8843563357772358,-1,-61,12.600000000000477,290.7329999999998
2024-03-07 06:00:00,405.59,MSFT,403.59887499999996,1.601350634076365,1,-2,0.21000000000015007,-322.78599999999994
2024-03-07 07:00:00,169.76,AAPL,169.735875,0.8798987744434186,0,-61,-56.11999999999924,234.61300000000054
2024-03-07 07:00:00,404.9,MSFT,403.68429166666664,1.6142902190213115,0,-2,1.3799999999999955,-321.40599999999995
2024-03-07 08:00:00,169.9,AAPL,169.71795833333334,0.8716139691618379,0,-61,-8.540000000000902,226.07299999999964
2024-03-07 08:00:00,405.82,MSFT,403.74762499999997,1.6684064725374168,1,-1,-1.8400000000000318,-323.246
2024-03-07 09:00:00,404.32,MSFT,403.76304166666665,1.6720632523692405,0,-1,1.5,-321.746
2024-03-07 09:00:00,169.722,AAPL,169.69595833333332,0.8642333360060528,0,-61,10.857999999999834,236.93099999999947
2024-03-07 10:00:00,168.78,AAPL,169.64845833333334,0.8825190713169259,0,-61,57.462000000000444,294.3929999999999
2024-03-07 10:00:00,407.57,MSFT,403.932625,1.8419842045410777,1,0,-3.25,-324.996
2024-03-07 11:00:00,408.02,MSFT,404.121375,2.01831304532013,1,1,0.0,-324.996
2024-03-07 11:00:00,169.22,AAPL,169.62179166666667,0.8855133111826052,0,-61,-26.83999999999986,267.55300000000005
2024-03-07 12:00:00,169.115,AAPL,169.54116666666667,0.8365593960949016,0,-61,6.404999999999376,273.9579999999994
2024-03-07 12:00:00,408.21,MSFT,404.24304166666667,2.173840690117599,1,2,0.18999999999999773,-324.806
2024-03-07 13:00:00,409.22,MSFT,404.39804166666664,2.389305765628013,1,3,2.0200000000000955,-322.7859999999999
2024-03-07 13:00:00,170.56,AAPL,169.52283333333335,0.807515980013575,1,-60,-88.14499999999958,185.81299999999982
2024-03-07 14:00:00,170.24,AAPL,169.49866666666665,0.7750331643248481,0,-60,19.19999999999959,205.0129999999994
2024-03-07 14:00:00,408.51,MSFT,404.5609583333333,2.5326768529884314,1,4,-2.130000000000109,-324.916
2024-03-07 15:00:00,409.0,MSFT,404.6942916666667,2.680652069912162,1,5,1.9600000000000364,-322.95599999999996
2024-03-07 15:00:00,168.98,AAPL,169.42075,0.7257010553564478,0,-60,75.60000000000116,280.61300000000057
2024-03-07 16:00:00,408.18,MSFT,404.78887499999996,2.764158088860745,1,6,-4.099999999999966,-327.0559999999999
2024-03-07 16:00:00,168.79,AAPL,169.30283333333333,0.5649242863267266,0,-60,11.399999999999864,292.01300000000043
2024-03-07 17:00:00,407.9,MSFT,405.05408333333327,2.7436603116629072,1,7,-1.6800000000001774,-328.7360000000001
2024-03-07 17:00:00,168.805,AAPL,169.26137500000002,0.5633602455895961,0,-60,-0.9000000000008868,291.11299999999954
2024-03-07 18:00:00,168.73,AAPL,169.22741666666667,0.5700442329702787,0,-60,4.500000000001023,295.61300000000057
2024-03-07 18:00:00,407.89,MSFT,405.28491666666673,2.739311194230743,0,7,-0.06999999999993634,-328.80600000000004
2024-03-07 19:00:00,407.9,MSFT,405.4224166666667,2.785863333778264,0,7,0.06999999999993634,-328.7360000000001
2024-03-07 19:00:00,168.96,AAPL,169.19470833333332,0.5615120486717634,0,-60,-13.800000000001091,281.8129999999995
2024-03-08 04:00:00,409.08,MSFT,405.639375,2.8616756692307277,1,8,8.260000000000048,-320.47600000000006
2024-03-08 04:00:00,169.49,AAPL,169.16841666666667,0.5301514891573438,0,-60,-31.800000000000068,250.0129999999994
2024-03-08 05:00:00,407.54,MSFT,405.82562499999995,2.8324936442228688,0,8,-12.319999999999709,-332.79599999999976
2024-03-08 05:00:00,170.08,AAPL,169.19758333333334,0.5606748198641056,1,-59,-35.400000000000205,214.6129999999992
2024-03-08 06:00:00,169.69,AAPL,169.233,0.5639417947204528,0,-59,23.010000000000872,237.62300000000008
2024-03-08 06:00:00,407.27,MSFT,406.0664583333333,2.6899654431131372,0,8,-2.1600000000003092,-334.9560000000001
2024-03-08 07:00:00,407.58,MSFT,406.2864583333333,2.5822893782396132,0,8,2.480000000000018,-332.47600000000006
2024-03-08 07:00:00,169.67,AAPL,169.25591666666668,0.5702895463473715,0,-59,1.1800000000006037,238.80300000000068
2024-03-08 08:00:00,407.762,MSFT,406.5184166666667,2.4451807422595895,0,8,1.456000000000131,-331.0199999999999
2024-03-08 08:00:00,170.16,AAPL,169.30925,0.5930056272240894,1,-58,-28.910000000000537,209.89300000000014
2024-03-08 09:00:00,409.08,MSFT,406.80716666666666,2.3124663225120066,0,8,10.543999999999869,-320.47600000000006
2024-03-08 09:00:00,170.73,AAPL,169.37924999999998,0.6567972521571126,1,-57,-33.059999999999604,176.83300000000054
2024-03-08 10:00:00,408.82,MSFT,407.1121666666666,2.049871590180897,0,8,-2.0799999999999272,-322.556
2024-03-08 10:00:00,171.369,AAPL,169.48545833333336,0.7603608971053613,1,-56,-36.42300000000057,140.40999999999997
2024-03-08 11:00:00,407.285,MSFT,407.3944583333334,1.4916307381711837,0,8,-12.279999999999745,-334.83599999999973
2024-03-08 11:00:00,171.49,AAPL,169.612125,0.8303578753123111,1,-55,-6.776000000000522,133.63399999999945
2024-03-08 12:00:00,405.15,MSFT,407.427375,1.4291649070421926,-1,7,-17.080000000000382,-351.9160000000001
2024-03-08 12:00:00,171.84,AAPL,169.74879166666668,0.9152466989471627,1,-54,-19.249999999999687,114.38399999999976
2024-03-08 13:00:00,405.222,MSFT,407.40912499999996,1.4552730899400022,-1,6,0.5040000000000191,-351.4120000000001
2024-03-08 13:00:00,172.422,AAPL,169.88929166666665,1.0519242607566295,1,-53,-31.427999999999656,82.9560000000001
2024-03-08 14:00:00,172.711,AAPL,170.05058333333332,1.1737563600507561,1,-52,-15.317000000000832,67.63899999999927
2024-03-08 14:00:00,407.06,MSFT,407.47037500000005,1.405462783523203,0,6,11.028000000000134,-340.38399999999996
2024-03-08 15:00:00,406.17,MSFT,407.5232916666667,1.3261489351455467,-1,5,-5.339999999999918,-345.7239999999999
2024-03-08 15:00:00,170.74,AAPL,170.09141666666667,1.1802363770885287,0,-52,102.49200000000019,170.13099999999946
2024-03-08 16:00:00,406.65,MSFT,407.557875,1.2901325281600664,0,5,2.3999999999998067,-343.32400000000007
2024-03-08 16:00:00,171.09,AAPL,170.141,1.19672662237521,0,-52,-18.199999999999704,151.93099999999976
2024-03-08 17:00:00,406.59,MSFT,407.6524583333333,1.1135608368285137,0,5,-0.30000000000001137,-343.6240000000001
2024-03-08 17:00:00,170.99,AAPL,170.19383333333334,1.2053829146874409,0,-52,5.199999999999704,157.13099999999946
2024-03-08 18:00:00,405.925,MSFT,407.58391666666665,1.1681454985559026,-1,4,-3.324999999999818,-346.9489999999999
2024-03-08 18:00:00,170.67,AAPL,170.27258333333333,1.1702243529502105,0,-52,16.640000000001123,173.77100000000058
2024-03-08 19:00:00,170.48,AAPL,170.32508333333334,1.1490206762711366,0,-52,9.879999999999882,183.65100000000047
