dates,ES1 Index,PT1 Index,CADUSD Curncy,DXY Curncy
12/28/1982,,,0.8052,117.23
12/29/1982,,,0.8068,117.05
12/30/1982,,,0.8093,117.91
12/31/1982,,,0.8132,117.36
01/03/1983,,,0.813,116.97
01/04/1983,,,0.8131,116.52
01/05/1983,,,0.8132,115.98
01/06/1983,,,0.8121,116.2
01/07/1983,,,0.8152,115.76
01/10/1983,,,0.8161,115.43
01/11/1983,,,0.8176,115.94
01/12/1983,,,0.8177,116.67
01/13/1983,,,0.8201,115.94
01/14/1983,,,0.8181,116.39
01/17/1983,,,0.8181,116.37
01/18/1983,,,0.8153,117.75
01/19/1983,,,0.8162,118.54
01/20/1983,,,0.8163,118.83
01/21/1983,,,0.8141,119.6
01/24/1983,,,0.8116,120.81
01/25/1983,,,0.8091,119.32
01/26/1983,,,0.8082,119.42
01/27/1983,,,0.8093,119.52
01/28/1983,,,0.8091,119.76
01/31/1983,,,0.8086,121.12
02/01/1983,,,0.8095,120.99
02/02/1983,,,0.8075,122.28
02/03/1983,,,0.8108,121.05
02/04/1983,,,0.814,121.42
02/07/1983,,,0.8165,120.38
02/08/1983,,,0.8165,120.14
02/09/1983,,,0.8157,119.72
02/10/1983,,,0.8149,118.99
02/11/1983,,,0.8162,118.85
02/14/1983,,,0.8167,119.09
02/15/1983,,,0.8169,118.85
02/16/1983,,,0.8173,118.02
02/17/1983,,,0.8166,118.46
02/18/1983,,,0.8165,118.53
02/21/1983,,,0.8165,118.53
02/22/1983,,,0.8157,119.19
02/23/1983,,,0.8129,119.52
02/24/1983,,,0.8142,119.15
02/25/1983,,,0.8142,119.45
02/28/1983,,,0.8137,120.35
03/01/1983,,,0.8144,120.79
03/02/1983,,,0.8161,120.3
03/03/1983,,,0.8178,119.98
03/04/1983,,,0.8175,119.35
03/07/1983,,,0.8177,119.08
03/08/1983,,,0.8166,120.04
03/09/1983,,,0.8146,120.15
03/10/1983,,,0.8161,119.91
03/11/1983,,,0.8153,120.27
03/14/1983,,,0.8149,118.97
03/15/1983,,,0.8168,119.07
03/16/1983,,,0.8181,119.25
03/17/1983,,,0.8176,119.94
03/18/1983,,,0.8158,120.45
03/21/1983,,,0.8169,121.88
03/22/1983,,,0.8168,121.72
03/23/1983,,,0.8146,122.13
03/24/1983,,,0.8149,121.91
03/25/1983,,,0.8149,121.77
03/28/1983,,,0.8121,122.65
03/29/1983,,,0.8127,122.58
03/30/1983,,,0.8126,122.31
03/31/1983,,,0.8103,122.21
04/01/1983,,,0.8086,122.27
04/04/1983,,,0.8078,121.83
04/05/1983,,,0.8089,121.5
04/06/1983,,,0.81,121.14
04/07/1983,,,0.8091,121.5
04/08/1983,,,0.8096,121.89
04/11/1983,,,0.811,121.42
04/12/1983,,,0.8118,121.33
04/13/1983,,,0.8102,121.93
04/14/1983,,,0.8108,121.87
04/15/1983,,,0.811,121.59
04/18/1983,,,0.8085,122.19
04/19/1983,,,0.808,121.99
04/20/1983,,,0.8101,122.43
04/21/1983,,,0.8135,122.06
04/22/1983,,,0.815,121.89
04/25/1983,,,0.8158,121.51
04/26/1983,,,0.8143,121.77
04/27/1983,,,0.8146,121.62
04/28/1983,,,0.8149,122.31
04/29/1983,,,0.8155,122.39
05/02/1983,,,0.8171,122.04
05/03/1983,,,0.8157,121.98
05/04/1983,,,0.8159,121.57
05/05/1983,,,0.8168,121.38
05/06/1983,,,0.815,121.32
05/09/1983,,,0.8153,121.07
05/10/1983,,,0.8151,121.32
05/11/1983,,,0.8159,120.9
05/12/1983,,,0.8153,121.04
05/13/1983,,,0.8149,121.15
05/16/1983,,,0.8138,121.94
05/17/1983,,,0.8123,121.97
05/18/1983,,,0.8123,121.91
05/19/1983,,,0.811,122.6
05/20/1983,,,0.8107,122.5
05/23/1983,,,0.8101,122.86
05/24/1983,,,0.8097,123.04
05/25/1983,,,0.8114,122.71
05/26/1983,,,0.811,122.76
05/27/1983,,,0.8126,123.41
05/30/1983,,,0.8126,123.41
05/31/1983,,,0.813,123.79
06/01/1983,,,0.8123,124.68
06/02/1983,,,0.8133,124.44
06/03/1983,,,0.8115,124.75
06/06/1983,,,0.8101,125.33
06/07/1983,,,0.8095,125.56
06/08/1983,,,0.8093,125.68
06/09/1983,,,0.8102,125.59
06/10/1983,,,0.8104,125.39
06/13/1983,,,0.8097,125.5
06/14/1983,,,0.8088,126.17
06/15/1983,,,0.8081,126.21
06/16/1983,,,0.8097,125.61
06/17/1983,,,0.8117,125.66
06/20/1983,,,0.8123,125.18
06/21/1983,,,0.8135,125.33
06/22/1983,,,0.8145,124.25
06/23/1983,,,0.8117,124.29
06/24/1983,,,0.8114,124.27
06/27/1983,,,0.8127,124.66
06/28/1983,,,0.8133,124.94
06/29/1983,,,0.8139,125.15
06/30/1983,,,0.8146,124.94
07/01/1983,,,0.815,124.98
07/04/1983,,,0.815,124.98
07/05/1983,,,0.8125,125.99
07/06/1983,,,0.8124,125.77
07/07/1983,,,0.8119,126.12
07/08/1983,,,0.8121,126.15
07/11/1983,,,0.812,126.48
07/12/1983,,,0.8118,126.49
07/13/1983,,,0.8112,126.33
07/14/1983,,,0.8112,126.19
07/15/1983,,,0.8103,127.05
07/18/1983,,,0.8112,126.9
07/19/1983,,,0.811,126.78
07/20/1983,,,0.8112,126.1
07/21/1983,,,0.8108,126.3
07/22/1983,,,0.8102,126.68
07/25/1983,,,0.8104,127.11
07/26/1983,,,0.8112,127.2
07/27/1983,,,0.8109,127.6
07/28/1983,,,0.8117,127.74
07/29/1983,,,0.8104,128.44
08/01/1983,,,0.8101,129.68
08/02/1983,,,0.8094,129.1
08/03/1983,,,0.8108,129.17
08/04/1983,,,0.8105,129.67
08/05/1983,,,0.8089,130.19
08/08/1983,,,0.8089,130.52
08/09/1983,,,0.8095,130.28
08/10/1983,,,0.8085,131.6
08/11/1983,,,0.8081,131.94
08/12/1983,,,0.8083,131.69
08/15/1983,,,0.8092,131.14
08/16/1983,,,0.8108,129.25
08/17/1983,,,0.811,128.61
08/18/1983,,,0.8106,128.32
08/19/1983,,,0.8104,129.08
08/22/1983,,,0.8115,128.25
08/23/1983,,,0.8127,128.09
08/24/1983,,,0.8131,128.41
08/25/1983,,,0.8133,128.69
08/26/1983,,,0.8127,129.64
08/29/1983,,,0.8121,130.19
08/30/1983,,,0.8116,130.49
08/31/1983,,,0.8104,130.84
09/01/1983,,,0.8108,130.74
09/02/1983,,,0.8111,130.77
09/05/1983,,,0.8111,130.77
09/06/1983,,,0.8125,130.23
09/07/1983,,,0.8118,130.52
09/08/1983,,,0.8125,130.14
09/09/1983,,,0.8119,129.95
09/12/1983,,,0.8124,129.43
09/13/1983,,,0.8115,130.26
09/14/1983,,,0.8105,130.58
09/15/1983,,,0.8104,130.25
09/16/1983,,,0.8105,129.73
09/19/1983,,,0.8114,129.31
09/20/1983,,,0.8112,129.66
09/21/1983,,,0.8114,129.64
09/22/1983,,,0.8106,130.37
09/23/1983,,,0.8118,129.16
09/26/1983,,,0.8114,128.91
09/27/1983,,,0.811,129.1
09/28/1983,,,0.811,128.81
09/29/1983,,,0.8112,128.68
09/30/1983,,,0.811,128.35
10/03/1983,,,0.8114,128.15
10/04/1983,,,0.8112,128.44
10/05/1983,,,0.8121,127.33
10/06/1983,,,0.8127,126.95
10/07/1983,,,0.8131,126.21
10/10/1983,,,0.8131,126.21
10/11/1983,,,0.8117,126.85
10/12/1983,,,0.811,127.86
10/13/1983,,,0.8113,127.54
10/14/1983,,,0.8111,127.9
10/17/1983,,,0.8117,127.47
10/18/1983,,,0.8121,126.9
10/19/1983,,,0.8121,126.97
10/20/1983,,,0.812,127.09
10/21/1983,,,0.8122,126.89
10/24/1983,,,0.8113,127.8
10/25/1983,,,0.8114,127.48
10/26/1983,,,0.8113,127.91
10/27/1983,,,0.8114,127.98
10/28/1983,,,0.8114,128.02
10/31/1983,,,0.8113,128.4
11/01/1983,,,0.8108,129.23
11/02/1983,,,0.811,128.9
11/03/1983,,,0.8109,129.26
11/04/1983,,,0.8101,129.81
11/07/1983,,,0.8094,130.14
11/08/1983,,,0.8094,130.14
11/09/1983,,,0.8094,129.77
11/10/1983,,,0.8099,129.29
11/11/1983,,,0.8099,129.29
11/14/1983,,,0.8093,129.85
11/15/1983,,,0.8087,129.89
11/16/1983,,,0.8086,130.26
11/17/1983,,,0.8081,130.75
11/18/1983,,,0.8077,131.02
11/21/1983,,,0.8076,130.93
11/22/1983,,,0.8086,130.46
11/23/1983,,,0.8079,130.87
11/24/1983,,,0.8079,130.87
11/25/1983,,,0.8064,131.3
11/28/1983,,,0.8063,131.28
11/29/1983,,,0.8061,131.36
11/30/1983,,,0.807,130.64
12/01/1983,,,0.8065,130.78
12/02/1983,,,0.8036,131.21
12/05/1983,,,0.8028,132.38
12/06/1983,,,0.804,131.98
12/07/1983,,,0.8035,132.1
12/08/1983,,,0.8033,132.13
12/09/1983,,,0.8005,133.01
12/12/1983,,,0.8012,133.12
12/13/1983,,,0.7996,133.84
12/14/1983,,,0.7995,133.68
12/15/1983,,,0.8004,133.7
12/16/1983,,,0.7993,134.05
12/19/1983,,,0.7999,133.91
12/20/1983,,,0.8008,133.65
12/21/1983,,,0.8006,133.69
12/22/1983,,,0.8015,133.54
12/23/1983,,,0.8026,133.17
12/26/1983,,,0.8026,133.17
12/27/1983,,,0.8031,133.07
12/28/1983,,,0.8025,132.9
12/29/1983,,,0.8032,132
12/30/1983,,,0.8035,131.79
01/02/1984,,,0.8035,131.79
01/03/1984,,,0.8025,133.19
01/04/1984,,,0.8006,134.19
01/05/1984,,,0.8003,134.44
01/06/1984,,,0.8002,134.86
01/09/1984,,,0.7985,135.63
01/10/1984,,,0.7988,135.17
01/11/1984,,,0.7985,136.15
01/12/1984,,,0.8001,136.1
01/13/1984,,,0.8017,134.87
01/16/1984,,,0.8033,134.47
01/17/1984,,,0.8012,135.03
01/18/1984,,,0.801,134.8
01/19/1984,,,0.8022,134.4
01/20/1984,,,0.8018,135.51
01/23/1984,,,0.8027,135.14
01/24/1984,,,0.8016,135.66
01/25/1984,,,0.8013,135.56
01/26/1984,,,0.8022,135.17
01/27/1984,,,0.8012,135.53
01/30/1984,,,0.8009,135.25
01/31/1984,,,0.8004,135.51
02/01/1984,,,0.8017,134.65
02/02/1984,,,0.8026,133.65
02/03/1984,,,0.8023,132.79
02/06/1984,,,0.803,133.1
02/07/1984,,,0.8015,134.09
02/08/1984,,,0.8024,133.68
02/09/1984,,,0.8025,133.74
02/10/1984,,,0.8024,133.42
02/13/1984,,,0.8024,133.42
02/14/1984,,,0.8015,132.67
02/15/1984,,,0.8032,130.91
02/16/1984,,,0.8022,130.96
02/17/1984,,,0.8015,131.2
02/20/1984,,,0.8015,131.2
02/21/1984,,,0.8001,132.14
02/22/1984,,,0.8013,130.59
02/23/1984,,,0.8004,130.49
02/24/1984,,,0.7999,129.29
02/27/1984,,,0.7978,129.6
02/28/1984,,,0.7987,128.44
02/29/1984,,,0.7988,128.25
03/01/1984,,,0.8054,128.68
03/02/1984,,,0.7993,127.6
03/05/1984,,,0.7985,126.88
03/06/1984,,,0.7963,126.18
03/07/1984,,,0.7935,126.29
03/08/1984,,,0.7905,127.67
03/09/1984,,,0.7868,127.52
03/12/1984,,,0.7822,128.35
03/13/1984,,,0.789,126.97
03/14/1984,,,0.7844,126.92
03/15/1984,,,0.7852,127.59
03/16/1984,,,0.7876,129.13
03/19/1984,,,0.7836,129.25
03/20/1984,,,0.7833,129.51
03/21/1984,,,0.7833,129.97
03/22/1984,,,0.7847,129.57
03/23/1984,,,0.7829,129.29
03/26/1984,,,0.7828,128.27
03/27/1984,,,0.7818,127.92
03/28/1984,,,0.7817,128.1
03/29/1984,,,0.7817,127.84
03/30/1984,,,0.7833,128.22
04/02/1984,,,0.7846,128.36
04/03/1984,,,0.7826,129.1
04/04/1984,,,0.7813,129.09
04/05/1984,,,0.782,129.5
04/06/1984,,,0.7818,129.16
04/09/1984,,,0.7814,129.49
04/10/1984,,,0.7822,128.94
04/11/1984,,,0.7826,128.48
04/12/1984,,,0.7822,128.97
04/13/1984,,,0.782,129.25
04/16/1984,,,0.781,129.72
04/17/1984,,,0.7813,129.88
04/18/1984,,,0.7809,129.97
04/19/1984,,,0.7805,130.48
04/20/1984,,,0.7807,130.48
04/23/1984,,,0.7805,130.49
04/24/1984,,,0.7806,131.36
04/25/1984,,,0.7817,131.12
04/26/1984,,,0.7819,131.68
04/27/1984,,,0.7806,132.11
04/30/1984,,,0.7785,132.64
05/01/1984,,,0.775,132.95
05/02/1984,,,0.7726,132.92
05/03/1984,,,0.7759,132.1
05/04/1984,,,0.7742,132.67
05/07/1984,,,0.7726,134.59
05/08/1984,,,0.7714,134.93
05/09/1984,,,0.7721,134.45
05/10/1984,,,0.7707,134.88
05/11/1984,,,0.7727,134.78
05/14/1984,,,0.7726,134.34
05/15/1984,,,0.7728,133.98
05/16/1984,,,0.7726,133.88
05/17/1984,,,0.7727,134.38
05/18/1984,,,0.7718,135.06
05/21/1984,,,0.7726,134.37
05/22/1984,,,0.7722,134.06
05/23/1984,,,0.7721,134.56
05/24/1984,,,0.7709,134.06
05/25/1984,,,0.7723,133.62
05/28/1984,,,0.7723,133.62
05/29/1984,,,0.772,133.74
05/30/1984,,,0.7726,133.81
05/31/1984,,,0.7724,133.69
06/01/1984,,,0.7728,132
06/04/1984,,,0.7715,131.5
06/05/1984,,,0.7686,132.27
06/06/1984,,,0.7695,131.92
06/07/1984,,,0.7689,132.6
06/08/1984,,,0.7687,132.73
06/11/1984,,,0.7682,133.32
06/12/1984,,,0.7686,133.78
06/13/1984,,,0.7686,133.47
06/14/1984,,,0.7688,133.59
06/15/1984,,,0.7692,134.29
06/18/1984,,,0.7688,134.81
06/19/1984,,,0.7689,134.72
06/20/1984,,,0.7686,135.62
06/21/1984,,,0.7673,135.84
06/22/1984,,,0.7648,135.94
06/25/1984,,,0.7631,136.9
06/26/1984,,,0.7624,136.31
06/27/1984,,,0.7602,136.82
06/28/1984,,,0.7599,136.34
06/29/1984,,,0.7576,136.26
07/02/1984,,,0.7596,136.7
07/03/1984,,,0.758,137.81
07/04/1984,,,0.758,137.81
07/05/1984,,,0.7536,138.49
07/06/1984,,,0.7539,138.88
07/09/1984,,,0.7526,139.18
07/10/1984,,,0.7532,138.56
07/11/1984,,,0.7497,139.17
07/12/1984,,,0.7492,139.56
07/13/1984,,,0.7534,138.65
07/16/1984,,,0.7535,138.28
07/17/1984,,,0.7516,139.28
07/18/1984,,,0.751,139.9
07/19/1984,,,0.7527,139.11
07/20/1984,,,0.7531,139.77
07/23/1984,,,0.7545,140.48
07/24/1984,,,0.758,140.04
07/25/1984,,,0.761,139.43
07/26/1984,,,0.7622,139.09
07/27/1984,,,0.7607,140.72
07/30/1984,,,0.7602,141.07
07/31/1984,,,0.7625,141.29
08/01/1984,,,0.764,141.71
08/02/1984,,,0.7657,140.9
08/03/1984,,,0.7649,139.36
08/06/1984,,,0.7644,140.26
08/07/1984,,,0.7659,141.39
08/08/1984,,,0.7669,140.81
08/09/1984,,,0.7637,140.81
08/10/1984,,,0.7645,140.67
08/13/1984,,,0.7652,141.38
08/14/1984,,,0.7655,140.14
08/15/1984,,,0.7667,139.82
08/16/1984,,,0.7669,139.01
08/17/1984,,,0.7666,139.27
08/20/1984,,,0.7682,139.63
08/21/1984,,,0.7679,140.22
08/22/1984,,,0.769,139.96
08/23/1984,,,0.7698,139.4
08/24/1984,,,0.7707,139.81
08/27/1984,,,0.7695,140.14
08/28/1984,,,0.7686,139.94
08/29/1984,,,0.7699,139.75
08/30/1984,,,0.7698,140.11
08/31/1984,,,0.7708,140.33
09/03/1984,,,0.7708,140.33
09/04/1984,,,0.7695,141.92
09/05/1984,,,0.7666,142.86
09/06/1984,,,0.766,142.66
09/07/1984,,,0.7602,144.15
09/10/1984,,,0.7619,144.23
09/11/1984,,,0.7597,144.65
09/12/1984,,,0.761,144.3
09/13/1984,,,0.7598,145.78
09/14/1984,,,0.7609,145.58
09/17/1984,,,0.7584,147.29
09/18/1984,,,0.7587,147.98
09/19/1984,,,0.7591,147.96
09/20/1984,,,0.7576,149.3
09/21/1984,,,0.7595,146.92
09/24/1984,,,0.7599,145.79
09/25/1984,,,0.7588,147.57
09/26/1984,,,0.7588,146.41
09/27/1984,,,0.7587,146.05
09/28/1984,,,0.7586,147.55
10/01/1984,,,0.7592,147.05
10/02/1984,,,0.7607,146.45
10/03/1984,,,0.7623,145.49
10/04/1984,,,0.7609,146.01
10/05/1984,,,0.7583,146.83
10/08/1984,,,0.7583,146.83
10/09/1984,,,0.7579,148.08
10/10/1984,,,0.7595,147.63
10/11/1984,,,0.759,148.37
10/12/1984,,,0.7579,149.09
10/15/1984,,,0.7555,149.91
10/16/1984,,,0.7539,150.09
10/17/1984,,,0.7535,149.62
10/18/1984,,,0.7528,149.8
10/19/1984,,,0.756,148.21
10/22/1984,,,0.757,148.18
10/23/1984,,,0.7593,146.78
10/24/1984,,,0.7601,145.97
10/25/1984,,,0.7603,145.57
10/26/1984,,,0.7587,146.48
10/29/1984,,,0.7582,147.84
10/30/1984,,,0.7589,146.89
10/31/1984,,,0.7605,146.39
11/01/1984,,,0.7622,144.76
11/02/1984,,,0.7622,143.18
11/05/1984,,,0.7638,142.32
11/06/1984,,,0.7638,142.32
11/07/1984,,,0.7626,142.37
11/08/1984,,,0.7609,142.56
11/09/1984,,,0.7597,142.9
11/12/1984,,,0.7597,142.9
11/13/1984,,,0.7603,142.51
11/14/1984,,,0.7595,143.76
11/15/1984,,,0.7598,143.46
11/16/1984,,,0.7603,143.9
11/19/1984,,,0.7594,144.66
11/20/1984,,,0.7584,145.41
11/21/1984,,,0.759,145.9
11/22/1984,,,0.759,145.9
11/23/1984,,,0.7588,146.29
11/26/1984,,,0.7579,147.64
11/27/1984,,,0.7569,147.26
11/28/1984,,,0.7555,147.88
11/29/1984,,,0.7563,148.06
11/30/1984,,,0.7552,149.21
12/03/1984,,,0.7547,149.51
12/04/1984,,,0.7565,147.47
12/05/1984,,,0.7567,148.12
12/06/1984,,,0.7571,147.61
12/07/1984,,,0.7569,148.42
12/10/1984,,,0.7564,148.58
12/11/1984,,,0.7581,148.47
12/12/1984,,,0.7572,148.51
12/13/1984,,,0.7568,149.24
12/14/1984,,,0.7572,148.71
12/17/1984,,,0.7575,148.7
12/18/1984,,,0.759,148.58
12/19/1984,,,0.7579,149.22
12/20/1984,,,0.7585,150.23
12/21/1984,,,0.76,149.75
12/24/1984,,,0.7596,149.99
12/25/1984,,,0.7596,149.99
12/26/1984,,,0.7593,150.2
12/27/1984,,,0.7572,151.24
12/28/1984,,,0.7572,150.91
12/31/1984,,,0.7566,151.47
01/01/1985,,,0.7566,151.47
01/02/1985,,,0.756,152.23
01/03/1985,,,0.7571,151.97
01/04/1985,,,0.7571,152.11
01/07/1985,,,0.7566,152.81
01/08/1985,,,0.7571,151.91
01/09/1985,,,0.7575,152.4
01/10/1985,,,0.7569,151.8
01/11/1985,,,0.7568,152.41
01/14/1985,,,0.7548,153.89
01/15/1985,,,0.7549,153.47
01/16/1985,,,0.7549,153.64
01/17/1985,,,0.7535,153.46
01/18/1985,,,0.7534,153.47
01/21/1985,,,0.7534,153.47
01/22/1985,,,0.7552,152.87
01/23/1985,,,0.7541,153.46
01/24/1985,,,0.7552,152.6
01/25/1985,,,0.7548,153.01
01/28/1985,,,0.7541,153.02
01/29/1985,,,0.7537,153.27
01/30/1985,,,0.7535,152.91
01/31/1985,,,0.7535,152.72
02/01/1985,,,0.7531,153.47
02/04/1985,,,0.75,154.94
02/05/1985,,,0.7491,155.42
02/06/1985,,,0.7491,155.31
02/07/1985,,,0.7483,156.02
02/08/1985,,,0.7485,156.51
02/11/1985,,,0.7468,157.39
02/12/1985,,,0.7468,157.39
02/13/1985,,,0.7458,158.54
02/14/1985,,,0.7459,157.99
02/15/1985,,,0.7464,156.97
02/18/1985,,,0.7464,156.97
02/19/1985,,,0.7424,158.81
02/20/1985,,,0.7396,159.63
02/21/1985,,,0.731,160.69
02/22/1985,,,0.7207,162.04
02/25/1985,,,0.713,164.72
02/26/1985,,,0.7151,164.08
02/27/1985,,,0.7236,159.89
02/28/1985,,,0.7228,160.41
03/01/1985,,,0.7202,161.04
03/04/1985,,,0.7168,161.77
03/05/1985,,,0.7152,163.83
03/06/1985,,,0.714,162.08
03/07/1985,,,0.7153,162.64
03/08/1985,,,0.7141,163.18
03/11/1985,,,0.7202,160.2
03/12/1985,,,0.7212,160.55
03/13/1985,,,0.7202,160.86
03/14/1985,,,0.7197,161.94
03/15/1985,,,0.7207,161.69
03/18/1985,,,0.7236,160.08
03/19/1985,,,0.7272,157.22
03/20/1985,,,0.7267,156.55
03/21/1985,,,0.7305,154.23
03/22/1985,,,0.726,155.12
03/25/1985,,,0.7231,155.61
03/26/1985,,,0.7262,154.42
03/27/1985,,,0.7326,150.61
03/28/1985,,,0.7297,150.99
03/29/1985,,,0.7313,149.18
04/01/1985,,,0.731,150.65
04/02/1985,,,0.7277,152.09
04/03/1985,,,0.7289,150.94
04/04/1985,,,0.726,153.16
04/05/1985,,,0.7275,152.97
04/08/1985,,,0.7286,152.6
04/09/1985,,,0.7289,151.8
04/10/1985,,,0.7276,151.49
04/11/1985,,,0.7318,148.82
04/12/1985,,,0.7329,148.23
04/15/1985,,,0.7337,146.85
04/16/1985,,,0.7353,146.79
04/17/1985,,,0.7366,146.98
04/18/1985,,,0.7394,144.83
04/19/1985,,,0.7402,144.83
04/22/1985,,,0.7394,146.36
04/23/1985,,,0.7364,148.71
04/24/1985,,,0.7307,150.44
04/25/1985,,,0.7316,151.82
04/26/1985,,,0.7321,151.01
04/29/1985,,,0.7308,150.37
04/30/1985,,,0.7315,149.7
05/01/1985,,,0.7306,151.57
05/02/1985,,,0.7281,152.41
05/03/1985,,,0.7239,154.13
05/06/1985,,,0.7239,154.52
05/07/1985,,,0.724,152.3
05/08/1985,,,0.7218,153.27
05/09/1985,,,0.7253,150.28
05/10/1985,,,0.7261,150.64
05/13/1985,,,0.7275,148.73
05/14/1985,,,0.7275,147.53
05/15/1985,,,0.7281,148.66
05/16/1985,,,0.7288,149.08
05/17/1985,,,0.729,148.38
05/20/1985,,,0.7312,147.06
05/21/1985,,,0.729,148.2
05/22/1985,,,0.7302,148.62
05/23/1985,,,0.729,148.94
05/24/1985,,,0.7268,149.28
05/27/1985,,,0.7268,149.28
05/28/1985,,,0.7253,149.98
05/29/1985,,,0.7239,148.82
05/30/1985,,,0.726,148.75
05/31/1985,,,0.7275,147.86
06/03/1985,,,0.7319,146.94
06/04/1985,,,0.7307,147.55
06/05/1985,,,0.7296,148.47
06/06/1985,,,0.7297,147.67
06/07/1985,,,0.7289,148.54
06/10/1985,,,0.7279,149.41
06/11/1985,,,0.7292,148.84
06/12/1985,,,0.7302,148.77
06/13/1985,,,0.7288,149.14
06/14/1985,,,0.7311,147.57
06/17/1985,,,0.7294,147.72
06/18/1985,,,0.7315,146.34
06/19/1985,,,0.7329,145.92
06/20/1985,,,0.7329,148.05
06/21/1985,,,0.732,147.59
06/24/1985,,,0.7324,147.75
06/25/1985,,,0.7327,147.8
06/26/1985,,,0.7338,146.74
06/27/1985,,,0.7331,147.33
06/28/1985,,,0.7357,146.12
07/01/1985,,,0.7366,146.44
07/02/1985,,,0.7366,146.61
07/03/1985,,,0.737,146.09
07/04/1985,,,0.737,146.09
07/05/1985,,,0.7366,145
07/08/1985,,,0.7367,143.96
07/09/1985,,,0.7382,142.82
07/10/1985,,,0.7394,141.81
07/11/1985,,,0.7387,141.34
07/12/1985,,,0.7394,140.25
07/15/1985,,,0.7405,139.56
07/16/1985,,,0.7397,139.77
07/17/1985,,,0.7422,137.83
07/18/1985,,,0.7416,139.18
07/19/1985,,,0.7418,140.56
07/22/1985,,,0.74,140.76
07/23/1985,,,0.7417,138.82
07/24/1985,,,0.7391,140.26
07/25/1985,,,0.7401,139.28
07/26/1985,,,0.7395,139.29
07/29/1985,,,0.7411,137.67
07/30/1985,,,0.7401,137.58
07/31/1985,,,0.7386,137.26
08/01/1985,,,0.7386,138.42
08/02/1985,,,0.7395,138.57
08/05/1985,,,0.7393,138.64
08/06/1985,,,0.7363,139.77
08/07/1985,,,0.7343,139.85
08/08/1985,,,0.7348,139.11
08/09/1985,,,0.7348,139.2
08/12/1985,,,0.7359,137.74
08/13/1985,,,0.7365,137.33
08/14/1985,,,0.7369,137.58
08/15/1985,,,0.7383,136.45
08/16/1985,,,0.7387,136.27
08/19/1985,,,0.7375,136.37
08/20/1985,,,0.7379,136.99
08/21/1985,,,0.738,136.57
08/22/1985,,,0.7382,135.56
08/23/1985,,,0.7382,135.99
08/26/1985,,,0.7365,136.59
08/27/1985,,,0.7346,137.39
08/28/1985,,,0.7352,136.73
08/29/1985,,,0.7342,136.97
08/30/1985,,,0.7321,138.2
09/02/1985,,,0.7321,138.2
09/03/1985,,,0.7297,139.91
09/04/1985,,,0.7306,139.68
09/05/1985,,,0.7305,140.19
09/06/1985,,,0.7298,143.05
09/09/1985,,,0.7293,143.67
09/10/1985,,,0.7291,143.45
09/11/1985,,,0.7285,144.19
09/12/1985,,,0.7281,143.55
09/13/1985,,,0.7285,141.94
09/16/1985,,,0.7276,141.28
09/17/1985,,,0.7267,141.65
09/18/1985,,,0.7253,142.19
09/19/1985,,,0.7246,142
09/20/1985,,,0.7268,139.77
09/23/1985,,,0.7318,134.9
09/24/1985,,,0.7348,134.07
09/25/1985,,,0.7351,132.76
09/26/1985,,,0.7358,131.55
09/27/1985,,,0.733,132.49
09/30/1985,,,0.7294,132.12
10/01/1985,,,0.7296,131.15
10/02/1985,,,0.733,130.92
10/03/1985,,,0.7321,129.88
10/04/1985,,,0.7313,130.37
10/07/1985,,,0.731,131.06
10/08/1985,,,0.7315,130.98
10/09/1985,,,0.7325,130.88
10/10/1985,,,0.7308,131.3
10/11/1985,,,0.7313,131.29
10/14/1985,,,0.7313,131.29
10/15/1985,,,0.7298,131.45
10/16/1985,,,0.7294,132.38
10/17/1985,,,0.7319,130.96
10/18/1985,,,0.7325,130.51
10/21/1985,,,0.7335,130.39
10/22/1985,,,0.7325,130.68
10/23/1985,,,0.733,130.48
10/24/1985,,,0.7321,131.03
10/25/1985,,,0.7314,130.99
10/28/1985,,,0.7318,130.47
10/29/1985,,,0.7325,129.64
10/30/1985,,,0.7319,129.56
10/31/1985,,,0.7316,129.39
11/01/1985,,,0.7315,128.69
11/04/1985,,,0.7302,128.47
11/05/1985,,,0.7275,129.07
11/06/1985,,,0.7266,128.4
11/07/1985,,,0.7274,129.39
11/08/1985,,,0.7263,129.4
11/11/1985,,,0.7263,129.4
11/12/1985,,,0.7252,129.44
11/13/1985,,,0.7247,128.89
11/14/1985,,,0.7256,128.85
11/15/1985,,,0.7263,129.19
11/18/1985,,,0.7265,128.79
11/19/1985,,,0.727,128.12
11/20/1985,,,0.7258,128.54
11/21/1985,,,0.7263,127.1
11/22/1985,,,0.7268,126.54
11/25/1985,,,0.7259,126.48
11/26/1985,,,0.7258,125.92
11/27/1985,,,0.7256,125.9
11/28/1985,,,0.7256,125.9
11/29/1985,,,0.7225,124.99
12/02/1985,,,0.7197,125.32
12/03/1985,,,0.7188,125.87
12/04/1985,,,0.7199,125.34
12/05/1985,,,0.7172,125.43
12/06/1985,,,0.7165,125.69
12/09/1985,,,0.7151,126.19
12/10/1985,,,0.7153,126.66
12/11/1985,,,0.7183,126.65
12/12/1985,,,0.7198,125.98
12/13/1985,,,0.7192,126.13
12/16/1985,,,0.7176,125.78
12/17/1985,,,0.7166,125.65
12/18/1985,,,0.7165,126.48
12/19/1985,,,0.7153,126.19
12/20/1985,,,0.7162,125.85
12/23/1985,,,0.7152,125.89
